age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
41,6,213054,9,2,4,0,4,1,14090,0,49,39,1
29,4,113271,11,2,8,0,4,0,0,0,40,39,0
47,4,104511,11,2,3,5,4,1,0,0,40,39,0
41,4,70616,8,6,14,1,4,1,0,0,37,39,0
38,6,187246,15,4,3,1,4,1,0,0,50,39,1
29,4,85022,0,4,1,1,4,1,0,0,36,39,0
37,4,225310,11,2,4,4,4,1,0,0,40,39,0
28,4,73649,2,0,1,0,4,1,0,0,46,39,0
25,4,82065,11,2,6,0,4,0,0,0,46,8,0
23,4,54116,9,0,12,0,4,1,0,0,47,39,0
59,4,255990,11,4,12,3,2,0,0,0,40,39,0
48,4,184355,11,4,12,4,2,0,0,0,40,39,0
26,4,177676,15,4,11,1,4,0,0,0,40,39,0
51,4,153566,15,4,10,0,4,1,0,0,50,39,0
25,4,152973,9,4,11,1,2,0,0,0,40,39,0
24,4,111214,15,4,1,4,4,1,0,0,21,39,0
27,4,211906,11,2,10,3,4,1,0,0,40,39,0
69,5,342559,15,0,0,5,4,1,0,0,40,39,0
36,4,156418,9,2,4,0,4,1,0,0,46,39,1
72,4,324298,11,4,3,1,4,1,0,0,40,39,0
37,4,266493,9,2,4,1,4,0,0,0,73,39,0
38,4,230504,15,6,12,0,2,1,0,1777,40,39,0
34,4,-1,5,2,3,0,4,0,0,0,50,39,0
42,4,164137,15,2,4,0,4,1,0,0,50,39,0
31,6,260649,15,4,12,4,4,1,0,0,40,39,0
38,0,193234,2,4,10,0,4,0,0,0,50,0,1
20,4,192626,9,4,10,4,4,1,0,0,40,39,0
61,4,332393,15,2,10,4,4,1,0,0,40,39,0
26,4,205703,15,4,3,3,4,1,0,0,40,39,0
24,4,106549,15,4,1,0,4,0,0,0,47,39,0
25,4,157221,15,2,1,1,4,1,0,0,37,39,0
69,4,102831,9,4,12,0,4,1,0,0,40,39,0
33,0,214256,15,4,6,1,4,1,0,1725,91,39,0
46,2,361065,15,4,6,0,4,1,0,0,40,39,0
24,4,230957,15,2,12,4,4,1,0,0,40,39,0
26,5,551627,9,0,3,0,4,1,0,0,47,39,1
32,4,226193,9,2,12,0,4,1,0,0,61,39,0
43,7,353310,11,4,13,0,4,1,0,0,24,39,0
38,4,30215,15,2,14,0,4,1,14090,0,50,39,1
33,6,284513,15,4,14,3,2,1,0,0,31,39,0
41,4,173918,9,4,12,0,4,0,0,0,46,14,0
37,4,161126,11,4,3,0,4,0,0,0,50,39,0
41,0,268379,2,4,8,0,4,1,0,0,47,39,0
48,4,86168,2,6,3,1,4,0,0,0,24,39,0
24,4,59291,9,0,6,0,4,0,0,0,45,39,0
20,4,172037,15,4,1,3,4,0,0,0,17,39,0
53,4,221663,15,2,3,0,4,1,13664,0,50,39,1
36,4,244185,9,2,7,0,4,1,0,0,50,39,0
59,4,172127,11,2,10,0,4,1,0,0,55,39,1
61,4,226707,11,2,3,0,4,1,14090,0,49,39,1
27,4,161038,15,2,14,4,4,0,0,0,38,39,0
60,4,139160,11,2,6,0,4,0,0,0,40,39,0
52,4,117656,15,2,10,1,4,1,0,0,50,39,1
31,4,125534,12,4,10,0,4,1,0,0,40,39,0
60,6,43514,15,0,12,5,2,1,0,0,40,39,0
47,4,165666,8,2,14,0,4,0,0,0,40,8,0
27,4,200387,9,2,10,3,4,1,0,0,40,39,1
26,4,275017,11,2,12,0,4,0,0,0,40,39,0
72,4,176515,11,2,8,5,0,1,0,0,36,39,0
61,1,336163,13,2,7,0,4,1,14090,0,54,39,1
20,3,243660,4,4,3,3,4,0,0,0,17,39,0
21,4,281415,7,2,4,0,4,1,0,0,40,39,0
48,4,247363,15,2,4,1,4,1,0,0,23,39,1
27,4,178597,15,2,3,3,4,0,0,0,40,39,0
21,4,134389,11,2,1,3,4,0,0,1924,40,39,0
24,4,285346,11,2,0,0,1,1,0,0,69,27,0
24,4,99913,9,0,12,0,4,1,0,0,50,39,0
38,4,260364,11,2,5,5,4,1,0,0,37,39,0
27,0,187719,2,4,1,0,4,0,0,0,40,39,0
30,7,127845,15,4,10,4,4,1,0,0,46,39,0
20,4,106324,11,4,1,0,4,0,0,1569,40,39,0
30,1,206813,1,2,11,0,4,1,0,0,50,39,0
31,4,160353,9,2,12,0,4,0,0,0,48,39,0
22,4,113183,0,4,12,3,4,0,0,0,36,39,0
25,7,183096,9,2,3,0,4,1,0,0,47,39,1
43,4,101349,15,4,3,1,4,0,0,0,40,39,0
24,4,298099,11,2,8,1,4,1,0,0,40,39,0
43,1,130077,7,3,10,0,4,1,0,0,50,39,1
43,0,84389,6,5,2,4,3,1,0,0,50,39,0
38,4,173821,11,2,10,0,4,1,0,0,40,39,1
60,4,154831,11,2,12,3,4,0,0,0,40,39,0
77,4,336927,15,4,14,4,4,1,0,0,40,39,0
33,1,265687,11,2,4,0,4,1,0,0,50,39,1
47,4,167950,11,2,3,0,4,1,0,0,40,39,0
25,4,436076,15,4,1,4,2,0,0,0,40,39,0
22,4,77980,9,0,10,0,2,1,0,0,40,39,0
32,4,357315,11,3,12,3,2,1,0,0,50,39,0
48,2,183396,15,4,14,5,4,1,48348,0,50,39,1
37,4,228511,11,2,3,0,4,0,0,0,50,39,1
38,0,518065,15,4,3,4,2,1,0,0,50,39,0
37,4,96856,9,2,10,0,4,1,0,0,40,39,0
20,4,224001,15,4,1,1,4,0,0,0,20,39,0
19,4,92025,11,2,8,5,4,0,0,0,37,39,0
23,5,93879,9,0,14,0,4,1,0,0,40,39,0
33,4,104168,11,2,8,1,4,1,0,0,60,39,0
38,2,200782,11,2,1,0,4,1,0,0,40,29,0
38,4,105548,11,2,13,0,4,0,0,0,46,39,0
68,4,109807,0,6,11,1,4,0,0,0,37,39,0
27,0,482739,15,4,12,5,2,1,0,0,40,39,0
33,4,112585,11,2,8,1,4,1,0,0,40,39,0
49,4,209260,11,4,3,4,4,0,0,0,40,39,0
24,6,306445,9,0,12,3,2,0,0,0,40,39,0
74,4,142258,2,4,1,1,4,1,0,0,71,39,0
48,4,181505,12,2,12,1,4,1,0,0,40,39,0
26,4,82998,11,2,10,5,4,1,0,0,40,39,1
48,4,148859,15,0,3,1,4,0,0,0,40,39,0
50,6,197947,9,2,3,0,2,0,0,0,40,29,0
37,4,151621,15,2,12,0,4,1,0,0,57,39,1
61,4,275132,4,2,10,0,4,0,0,0,44,39,1
61,4,185870,12,2,4,0,4,1,14090,0,42,39,1
21,4,103043,12,2,10,0,4,1,0,0,50,39,1
43,4,279243,11,2,14,0,4,1,0,0,40,39,0
46,4,203577,9,4,3,4,4,1,0,0,40,39,0
36,4,93335,11,2,7,0,4,1,0,0,36,39,0
38,7,332432,15,4,14,5,4,0,0,0,40,39,0
24,4,249505,9,2,12,3,4,1,0,0,40,39,0
37,4,134952,9,0,3,0,4,0,0,0,46,39,0
60,4,92518,12,2,10,0,4,1,0,0,40,39,0
22,4,81146,11,2,1,0,4,0,0,0,40,39,0
25,5,253984,9,0,8,4,4,1,0,0,40,39,0
24,4,153544,6,2,4,1,4,1,0,0,50,39,1
36,4,190594,11,4,12,0,4,0,0,0,50,39,0
20,4,78665,11,0,1,0,4,0,0,0,40,39,0
56,4,32752,15,4,10,4,4,1,0,0,40,39,0
26,4,81750,0,2,1,3,4,0,0,0,20,39,0
33,4,161517,0,2,12,0,4,1,0,0,40,39,0
19,4,71439,15,4,6,4,4,0,0,0,40,39,0
24,4,107004,11,4,14,3,2,0,0,0,40,39,0
26,5,261251,11,2,14,3,2,1,0,0,40,39,0
52,4,202683,9,2,10,1,4,1,0,0,50,39,1
43,4,164967,0,4,1,1,4,0,0,0,21,39,0
61,4,193928,15,2,14,5,4,1,48481,0,34,39,1
60,4,203303,9,2,10,0,4,1,14090,0,48,39,1
22,4,384007,1,4,1,3,4,0,0,0,35,39,0
22,4,136877,9,2,1,1,4,0,0,0,40,39,0
46,4,257427,11,2,12,0,4,0,0,0,40,39,0
60,4,248527,11,2,1,0,4,0,0,0,40,39,0
25,5,148141,9,0,14,4,4,1,0,0,40,39,0
27,5,176022,11,2,3,1,4,0,0,0,40,39,0
19,4,109140,11,4,6,3,2,0,0,0,21,39,0
24,4,162765,9,4,1,4,4,0,0,0,40,39,0
41,4,187851,15,6,3,1,4,1,0,0,24,39,0
27,4,140588,11,4,8,3,4,0,0,1872,40,39,0
48,5,176125,12,0,10,4,4,1,0,1643,40,39,0
47,4,196341,11,4,12,3,4,0,0,2114,40,39,0
61,4,203665,15,4,10,1,4,1,0,0,40,39,1
38,4,151756,15,4,14,4,2,1,0,0,40,39,0
22,4,87430,15,2,12,1,4,1,0,0,40,39,1
53,2,306711,9,2,12,0,4,1,0,0,40,39,1
28,5,103045,9,0,1,0,4,0,0,0,40,39,0
75,1,94943,5,4,9,5,4,1,0,0,23,39,0
32,7,109108,9,0,10,4,4,1,0,0,40,39,0
24,4,213464,9,2,12,3,2,1,0,0,40,39,0
60,0,399437,15,4,10,0,4,1,0,0,40,39,0
28,4,40059,15,4,3,4,2,0,0,0,40,33,0
43,4,58432,0,2,3,5,4,0,0,0,37,39,0
32,4,268626,15,4,14,4,2,1,0,2421,40,39,0
59,4,166576,7,4,10,3,2,1,0,0,20,39,0
42,6,309885,9,2,0,0,2,1,0,0,40,39,0
27,4,138452,11,2,6,0,4,1,0,392,40,39,1
48,4,179135,9,2,14,1,4,1,0,0,40,39,0
37,4,90198,9,2,1,0,4,0,0,1627,91,39,0
32,5,110340,9,2,10,1,4,1,0,0,50,39,1
18,4,123571,11,0,1,0,4,1,0,0,61,39,0
27,0,345074,15,4,5,0,4,1,0,1689,40,31,0
59,4,38879,11,0,8,3,4,0,0,0,40,39,0
31,5,169747,9,2,12,0,4,1,0,0,40,39,1
61,4,208627,12,2,4,0,4,1,14090,0,49,39,1
47,4,169394,15,4,3,0,4,1,0,0,40,39,0
43,4,209295,11,4,12,5,2,0,0,0,20,39,0
51,4,182880,9,0,1,1,4,1,0,0,40,39,0
25,4,94335,11,4,1,1,4,1,0,0,21,28,0
47,4,156140,11,0,12,3,2,0,0,0,16,39,0
43,4,105850,8,6,13,0,4,1,0,0,40,39,0
26,4,76381,9,2,1,0,4,0,0,0,40,39,0
26,4,44504,11,2,7,2,4,1,0,0,40,39,0
19,2,97953,15,0,8,0,4,0,0,0,36,39,0
26,4,115953,11,2,12,3,4,0,0,0,40,39,0
47,4,123033,15,4,14,3,4,1,0,0,40,39,0
47,4,176756,11,2,6,3,4,0,0,0,20,39,0
27,4,114794,15,4,3,1,4,1,0,0,40,39,0
29,4,137790,15,3,11,1,4,0,0,0,40,39,0
60,4,219831,15,4,3,1,4,1,0,0,15,39,0
21,4,317541,9,4,5,3,4,1,0,0,40,39,0
25,1,262982,1,3,10,4,4,1,0,0,46,39,0
27,1,218938,9,2,10,4,4,1,0,0,40,39,0
38,4,168202,8,6,0,0,4,0,0,0,40,39,0
23,4,79494,11,4,6,3,4,0,0,0,18,39,0
21,5,45433,9,0,1,0,4,0,0,0,40,14,0
23,6,311204,9,4,12,0,4,1,0,0,47,39,0
25,6,308055,15,4,11,3,4,1,0,0,40,39,0
38,4,142901,11,2,3,0,4,0,0,0,40,39,0
59,4,100678,15,4,12,0,4,1,0,0,40,39,0
56,4,521546,15,4,8,0,4,1,0,0,46,39,0
37,6,179827,15,4,6,5,4,0,0,0,40,39,0
28,4,187607,7,4,1,0,4,1,0,0,40,39,0
60,4,123479,15,4,0,4,2,1,0,0,40,39,0
30,4,113905,9,0,8,0,4,1,0,0,40,39,0
60,4,187603,15,4,4,0,4,1,0,0,50,39,0
30,6,172107,1,2,12,0,4,1,0,0,50,39,0
24,4,257031,11,2,7,5,2,1,0,0,37,39,0
24,5,146961,9,0,14,4,4,1,0,0,40,39,0
24,4,187512,11,2,3,0,4,1,0,0,40,39,0
64,2,353598,0,0,0,3,4,1,0,0,40,39,0
53,4,100916,11,4,12,4,4,1,0,0,40,39,0
62,4,205870,12,2,4,0,4,1,14090,0,47,39,1
26,5,138562,9,4,3,4,2,0,0,0,40,39,0
47,7,181780,15,2,14,5,4,1,0,0,40,39,0
61,4,132846,12,2,10,3,4,0,0,0,11,39,0
46,4,211487,15,4,1,0,4,0,0,0,40,14,0
37,4,241985,15,4,14,0,4,1,0,0,40,39,0
61,6,317885,15,2,12,0,4,1,0,0,40,39,0
53,4,109180,15,2,3,0,4,1,0,0,40,39,0
37,4,97681,15,4,12,0,4,1,0,0,40,39,0
26,2,257954,15,4,14,5,4,1,0,0,40,39,0
61,4,233400,11,2,7,3,4,1,0,0,40,39,0
47,4,117053,11,2,9,3,4,0,0,0,20,39,0
60,4,255866,11,2,3,0,4,1,0,0,44,39,1
45,4,53298,11,2,1,1,4,1,0,0,19,39,0
46,0,166644,15,4,9,1,4,1,0,0,37,8,0
23,4,170321,15,4,14,4,4,1,0,0,40,39,0
20,4,229182,15,4,0,1,4,0,0,0,23,39,0
60,4,267551,11,2,4,0,4,1,0,0,58,39,1
21,4,107147,15,4,11,4,4,1,0,0,40,39,0
19,4,132582,11,4,1,0,4,0,0,0,13,39,0
50,6,222864,15,4,12,3,2,0,0,0,40,39,0
57,4,32411,15,2,10,0,4,1,0,0,40,39,0
25,4,225875,9,0,9,0,3,1,0,0,40,39,0
22,4,78190,11,0,12,3,2,0,0,0,40,39,0
47,6,135574,11,2,0,0,4,0,0,0,40,38,0
59,4,154448,11,2,14,1,4,1,0,0,40,39,0
26,5,85904,9,0,10,0,4,1,0,0,40,39,0
61,4,275099,4,4,12,3,2,1,0,0,40,39,0
37,4,159478,11,2,7,0,4,1,14090,0,42,39,1
43,1,69462,8,6,13,0,4,1,0,0,50,39,0
60,4,179428,11,2,7,0,0,1,0,0,40,39,1
48,6,187283,14,0,14,1,4,1,0,0,24,8,0
51,4,218434,15,4,11,4,2,1,0,0,40,39,0
24,4,558643,9,0,10,0,4,1,0,0,50,39,0
76,2,443439,3,4,3,5,4,1,0,0,40,39,0
33,4,43825,11,2,12,0,2,1,0,0,40,39,1
33,4,317602,15,2,12,0,4,1,0,0,40,39,0
18,4,256784,11,2,4,0,4,1,14090,0,52,39,1
43,4,117905,15,4,4,4,2,1,0,0,68,39,0
33,5,99270,9,0,3,0,4,0,0,0,40,39,0
61,6,420962,9,2,0,4,2,1,0,0,40,39,0
51,4,103412,11,4,9,4,4,0,0,0,25,39,0
26,5,414675,9,0,3,0,4,1,0,0,40,39,0
47,4,105184,0,4,5,4,4,1,0,0,40,11,0
42,4,89861,11,2,1,0,4,0,0,0,40,39,0
45,4,416073,11,2,6,3,4,0,0,0,40,39,0
48,4,116749,15,4,1,1,4,1,0,0,40,28,0
42,4,62813,11,2,11,3,4,0,0,0,26,39,0
40,4,151741,0,4,1,1,4,1,0,0,22,39,0
23,7,380963,15,4,8,3,4,1,0,0,40,39,0
43,4,115933,15,4,0,1,4,1,0,0,61,39,0
37,4,151585,15,2,1,1,4,1,0,0,40,39,0
52,5,88451,9,0,9,4,2,1,0,0,40,39,0
58,4,207787,7,4,9,4,2,1,0,0,40,39,0
32,2,183816,15,4,1,0,4,1,0,0,40,39,0
53,4,181797,11,4,3,3,4,0,0,0,40,30,0
41,3,56406,8,6,13,1,4,0,0,0,57,39,0
39,6,219881,15,4,10,1,4,1,0,0,50,39,0
20,4,213021,7,2,9,4,4,1,0,0,40,39,0
28,1,174819,1,2,10,1,4,1,0,0,58,39,1
48,4,189022,6,2,14,3,4,1,826,0,61,39,0
24,4,223678,15,2,1,4,4,1,0,0,19,39,0
61,4,98721,11,2,8,0,4,0,0,0,40,39,0
60,4,113629,15,2,8,1,4,1,0,0,63,39,0
53,4,199026,11,2,14,0,4,1,0,0,40,39,1
51,4,207713,11,2,4,4,4,0,0,0,40,39,0
23,6,351097,15,4,0,5,4,0,0,0,38,39,0
29,4,333069,9,0,6,3,4,0,0,0,40,39,0
37,4,159755,9,2,4,0,4,1,14090,0,49,39,1
52,6,281468,11,2,12,1,2,1,0,0,40,39,0
60,1,356069,12,2,4,0,4,1,0,0,50,3,1
53,2,158098,11,2,10,0,4,1,14090,1573,51,26,1
20,4,152206,15,4,6,3,4,1,0,0,40,39,0
35,4,112009,11,2,1,0,4,0,0,0,50,39,0
36,4,70602,9,2,3,0,4,1,0,0,40,39,0
20,4,190002,11,2,6,1,4,1,0,0,21,39,0
37,4,106005,11,2,4,0,4,0,14087,0,50,39,1
23,4,157126,9,0,5,0,4,1,0,0,40,39,0
30,1,281564,0,3,10,1,4,0,0,0,40,39,0
32,2,315353,15,4,0,2,2,1,0,0,55,19,0
23,4,275800,9,4,1,0,4,0,0,0,40,39,0
36,4,27625,9,0,3,0,4,0,0,0,40,39,0
27,5,389935,11,4,3,0,4,0,0,0,40,39,0
61,6,195586,12,2,12,0,4,1,14090,0,48,39,1
24,4,98087,9,4,12,3,4,1,0,0,37,39,0
53,4,179705,11,2,12,0,4,1,0,0,40,39,0
23,4,301864,9,0,9,3,4,0,0,0,40,39,0
21,4,112480,12,2,3,5,4,1,0,0,50,39,1
47,0,236639,15,4,8,4,4,1,0,0,50,39,0
48,4,278729,15,2,14,3,4,1,0,0,40,39,0
25,4,128744,11,2,14,3,2,1,0,0,21,39,0
47,4,201157,7,2,3,0,4,1,0,0,40,39,0
21,4,171658,9,0,10,0,4,0,0,0,40,39,0
38,7,198113,2,0,1,4,4,1,0,0,40,39,0
39,4,108782,11,2,4,0,4,1,14090,0,47,39,1
47,6,271746,7,6,3,3,4,0,0,0,27,39,0
53,4,331976,11,3,10,4,4,1,0,0,40,39,1
23,8,123005,11,4,9,3,4,0,0,0,19,9,0
31,1,437869,9,4,1,0,4,1,0,0,40,39,0
51,4,170867,11,2,12,0,4,0,0,0,40,39,0
33,4,181052,15,4,14,0,4,1,0,0,40,39,0
21,4,77719,7,4,12,3,4,0,0,0,40,39,0
26,4,126263,9,2,12,0,4,1,0,0,40,39,1
47,4,169507,0,2,14,4,4,1,0,0,40,39,0
24,0,491394,11,4,3,1,1,1,0,0,40,21,0
22,4,162361,9,2,12,0,4,0,0,0,40,39,0
27,2,323629,15,4,14,1,4,1,0,0,40,39,0
32,4,137985,11,2,8,1,4,0,0,0,40,39,0
59,0,135548,15,4,10,0,4,1,0,0,40,39,0
29,5,85190,9,0,0,0,4,1,0,0,40,39,0
32,4,365254,11,2,12,0,4,1,48482,0,49,39,1
26,4,146214,15,4,5,3,4,0,0,0,23,39,0
53,2,200909,15,2,3,0,4,1,14090,0,40,39,1
47,4,170818,11,4,14,4,2,1,0,0,21,39,0
61,6,33713,15,4,3,0,4,1,0,0,46,39,0
24,4,134102,9,4,9,0,4,1,0,0,40,39,0
61,2,305705,15,4,10,1,4,1,0,0,30,39,1
23,4,161301,9,0,4,0,4,1,0,0,45,8,0
31,4,311378,9,4,12,0,2,1,0,0,40,39,0
60,4,182801,11,2,8,1,4,0,0,0,50,39,0
60,4,164242,7,4,11,3,4,1,0,0,40,8,1
26,4,212093,11,2,1,4,2,0,0,0,40,39,0
38,2,231246,9,2,10,0,4,1,14090,0,50,39,1
30,4,229663,15,4,12,4,4,0,0,0,40,39,0
60,4,44388,11,2,12,3,2,0,0,0,40,39,0
26,3,106033,0,4,1,4,2,1,0,0,17,27,0
30,0,499466,9,4,12,0,2,0,0,0,50,39,0
25,7,347391,2,2,0,3,2,1,0,0,40,39,0
25,4,166444,11,0,12,1,4,1,0,0,40,39,0
38,4,226161,9,2,3,0,4,1,0,0,50,39,1
36,4,146350,9,0,12,0,4,1,0,0,45,39,1
77,2,180166,9,4,14,5,3,1,0,0,40,39,0
58,4,116524,15,4,3,1,4,1,0,0,40,39,0
18,4,122017,11,4,8,3,4,0,0,0,19,39,0
25,2,123832,11,4,3,3,4,1,0,0,40,39,0
43,4,264555,15,2,14,5,4,1,14090,0,34,39,1
32,2,195878,12,4,6,0,4,1,14090,1546,45,39,1
22,4,211232,11,2,8,3,4,0,0,0,22,39,0
22,4,166452,11,2,6,3,2,1,0,0,14,39,0
61,0,504132,15,4,0,5,4,1,0,0,50,39,0
33,4,142687,11,4,8,3,4,0,0,0,25,39,0
27,4,146746,11,4,1,3,4,0,0,0,24,39,0
18,4,310002,11,4,0,0,4,0,0,0,21,39,0
21,4,114621,9,2,1,0,4,0,0,0,40,39,0
61,6,244557,11,2,6,0,4,0,0,0,40,39,0
47,4,170347,15,2,1,1,4,1,0,0,40,39,0
25,5,101976,15,4,14,0,4,1,0,0,40,39,0
33,4,205268,11,2,10,3,4,1,0,0,40,39,1
44,4,141762,15,4,3,2,4,1,0,0,17,18,0
38,5,208283,12,2,4,0,4,1,14090,0,47,39,1
22,4,105053,15,4,3,3,4,1,0,0,20,39,0
33,6,348152,15,4,8,4,4,0,0,0,9,39,0
42,4,123101,11,2,6,1,4,0,0,1461,50,25,1
60,4,282428,11,4,12,3,2,1,0,0,40,39,0
75,4,252754,11,2,6,3,4,0,0,2055,40,39,0
38,4,176329,11,2,4,0,4,0,0,0,50,39,1
47,4,167926,7,4,0,1,4,1,0,0,40,8,0
60,4,467833,15,4,12,0,4,1,0,0,59,39,1
42,4,154238,11,2,3,0,4,0,0,0,50,39,1
38,4,93104,11,2,8,0,4,0,0,0,40,39,0
58,4,178086,11,2,12,0,4,1,0,0,40,39,0
46,4,155531,11,2,8,0,4,1,0,0,47,39,0
35,4,129150,11,2,3,0,4,1,14090,0,43,39,1
47,4,312516,15,4,6,4,4,1,0,0,40,39,0
47,0,232139,9,4,10,4,4,0,0,0,40,39,0
21,4,208501,9,2,12,0,4,1,0,0,40,39,0
24,4,132550,15,4,6,3,4,0,0,0,14,39,0
21,4,116391,11,2,3,1,4,1,0,0,57,39,1
38,4,380008,15,4,14,0,4,1,0,0,40,31,0
42,4,100617,8,2,0,0,4,0,0,0,40,0,0
58,4,93923,11,4,1,0,4,0,0,0,46,39,0
38,6,158336,9,2,8,0,2,1,0,0,40,39,0
42,4,270314,11,2,0,3,1,0,0,0,72,39,0
47,2,206299,15,4,11,1,4,1,0,0,37,39,0
23,4,108360,11,4,6,1,4,0,0,0,40,39,0
43,4,105164,15,4,3,1,2,1,0,0,24,39,0
61,4,89107,15,4,11,0,4,1,0,0,87,39,0
52,6,233924,2,4,10,4,4,1,0,0,40,39,0
31,4,223752,11,2,12,3,4,1,0,0,40,39,0
41,4,220856,9,0,12,0,4,1,0,0,40,8,0
26,4,165335,15,4,1,1,4,1,0,0,40,39,0
24,4,87002,11,4,0,0,2,0,0,0,40,8,0
37,4,201917,11,2,3,0,4,0,0,0,55,39,1
47,4,266212,15,4,14,4,4,1,0,0,40,39,0
38,4,209660,15,2,4,0,4,1,14087,1568,50,39,1
23,4,126055,11,4,0,4,2,0,0,0,40,39,0
25,2,104726,11,2,1,0,4,1,0,0,40,39,0
38,7,185006,15,4,14,5,4,1,0,0,40,39,0
31,4,54152,15,0,10,4,4,1,0,0,37,39,0
38,4,220571,11,2,6,1,4,0,0,1662,40,39,0
37,4,47326,11,2,6,0,4,0,0,0,37,39,0
40,4,169159,9,0,10,0,4,1,0,0,40,39,1
68,0,127379,15,4,14,0,3,1,0,0,40,39,0
32,0,99476,15,4,1,0,4,1,0,0,40,39,0
61,4,148273,12,2,4,0,4,1,14090,0,52,39,1
26,4,103468,11,4,1,0,4,0,0,0,40,39,0
26,7,121145,15,4,0,3,4,1,0,2321,10,11,0
27,4,303068,11,2,8,0,4,1,0,0,40,39,0
60,4,155752,15,2,10,1,4,1,0,0,50,39,1
37,4,189203,15,4,7,0,4,1,0,0,40,39,0
56,4,111271,11,2,1,3,2,0,0,0,47,39,0
25,4,156986,9,2,10,3,4,0,0,0,46,39,0
20,6,318366,11,2,8,3,4,0,0,0,40,39,0
61,4,323834,12,4,14,0,4,1,0,0,40,34,0
25,4,98795,0,6,3,1,4,0,0,0,23,39,0
48,4,159411,15,4,12,0,4,1,0,0,40,39,0
32,4,48139,15,2,12,4,4,1,0,0,40,39,0
53,4,150305,15,5,1,3,4,0,0,0,40,39,0
24,5,306566,15,4,14,3,4,1,0,0,40,39,0
37,4,264364,11,2,12,0,4,1,0,0,45,39,1
31,4,113636,15,4,3,1,4,1,0,0,40,39,0
60,2,558271,15,4,5,5,4,1,0,0,40,39,0
53,4,411649,15,4,8,0,4,0,0,0,40,39,0
19,4,144339,11,4,12,3,2,0,0,0,20,39,0
24,4,338082,11,2,13,3,4,0,0,0,40,39,0
61,4,215571,12,2,4,0,4,1,48465,0,53,39,1
61,4,174260,7,2,4,1,4,1,0,0,50,39,1
47,4,160940,11,2,7,3,4,1,0,0,40,39,0
46,4,294620,15,4,8,1,4,1,0,0,40,39,0
32,4,144440,11,2,1,3,4,0,0,0,40,39,0
33,4,85745,15,4,11,1,4,1,0,0,40,39,0
38,4,80918,15,4,4,0,4,1,0,0,40,39,0
37,4,136936,15,0,14,0,4,1,0,0,40,39,0
23,4,185546,2,4,3,0,4,0,0,0,40,39,0
43,4,86812,15,4,1,1,4,0,0,0,24,39,0
38,4,191183,11,2,11,4,4,1,14090,0,50,39,1
31,4,286710,11,2,12,0,4,1,0,0,40,39,0
25,4,135502,9,0,12,0,2,0,0,0,40,39,0
26,4,97332,9,4,12,0,4,0,0,0,47,39,0
24,4,75589,15,2,1,0,4,0,0,0,40,39,0
60,4,94541,11,2,10,0,4,1,0,1515,40,39,0
19,4,129674,11,3,0,3,4,0,0,0,40,39,0
29,4,76673,0,4,8,1,4,0,0,0,36,39,0
38,4,55879,9,0,1,0,4,1,0,0,40,39,0
47,4,142933,11,4,0,1,2,1,0,0,40,39,0
31,6,341015,15,4,12,0,2,1,0,0,50,39,1
47,6,142877,15,4,12,0,4,0,0,0,40,28,0
29,4,57660,9,4,3,3,2,1,0,0,40,39,0
18,4,75697,11,4,6,3,4,0,0,0,36,39,0
43,4,175544,0,2,10,1,4,1,0,0,50,39,1
30,4,293207,11,2,10,3,4,0,0,0,60,39,0
27,4,254571,15,4,8,4,4,0,0,0,40,39,0
32,4,217237,12,0,10,4,4,1,0,0,40,39,0
24,5,108200,15,2,1,0,4,1,0,0,47,39,1
29,4,238349,9,4,10,3,4,1,0,0,40,39,0
31,4,249732,11,4,11,0,4,0,0,0,50,39,0
60,4,31646,15,4,10,3,4,0,0,0,31,39,0
47,6,277101,15,4,12,3,2,0,0,0,16,39,0
38,4,18856,5,2,3,0,4,1,0,0,50,39,0
32,4,100394,11,0,1,3,4,0,0,0,40,39,0
24,4,182496,12,2,10,0,4,1,0,0,40,39,0
47,4,182023,11,4,8,1,4,0,0,0,40,39,0
20,4,120328,0,4,9,3,4,0,0,0,40,29,0
60,4,91540,11,2,6,1,4,0,0,0,40,39,1
31,4,123897,11,2,4,0,4,1,0,0,50,39,1
26,4,251277,11,4,14,3,2,0,0,0,21,39,0
21,4,158407,9,2,12,0,4,1,0,0,44,39,1
21,4,142932,9,0,6,1,2,0,0,0,45,39,0
43,4,133925,15,0,5,4,4,1,0,0,40,39,0
47,4,159292,15,4,3,5,4,1,0,0,40,39,0
24,4,168022,15,2,1,4,4,0,0,0,18,39,0
27,0,367113,15,4,11,1,4,1,0,0,40,39,0
43,4,45347,12,2,3,1,4,1,14090,0,49,39,1
48,4,175328,11,0,11,4,4,1,0,0,40,39,1
43,6,411131,15,4,3,3,2,1,0,0,40,39,0
38,4,172747,15,2,10,0,4,1,0,0,50,39,1
23,4,111197,9,2,10,1,4,1,0,0,40,39,0
38,4,91505,11,2,12,0,4,0,0,0,50,39,0
25,4,170082,9,2,5,0,2,0,0,0,40,39,0
52,4,151074,15,2,1,4,4,1,0,0,40,39,0
53,0,390988,15,4,1,0,4,1,0,0,40,39,0
21,4,116793,12,2,3,0,4,1,48482,0,53,39,1
26,4,172646,9,2,4,1,4,1,0,0,40,39,0
25,4,318948,9,2,12,0,4,1,0,0,40,39,1
